연도,월,버스정류장ARS번호,역명,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표
2020,08,23156,압구정파출소,217,1662,1113,1267,1675,666,127.0365188,37.52887293
2020,08,23156,압구정파출소,275,2085,817,790,1060,369,127.0365188,37.52887293
2020,08,23156,압구정파출소,231,1059,790,1126,1189,518,127.0365188,37.52887293
2020,08,23156,압구정파출소,170,878,463,481,1782,599,127.0365188,37.52887293
2020,08,23156,압구정파출소,116,1658,806,908,1586,617,127.0365188,37.52887293
2020,09,23156,압구정파출소,84,2004,1078,1803,2672,1169,127.0365188,37.52887293
2020,09,23156,압구정파출소,75,815,637,1013,1366,784,127.0365188,37.52887293
2020,09,23156,압구정파출소,207,2770,1305,1771,2640,914,127.0365188,37.52887293
2020,09,23156,압구정파출소,181,2802,1423,1710,2613,988,127.0365188,37.52887293
2020,09,23156,압구정파출소,53,1533,769,919,1358,611,127.0365188,37.52887293
2020,09,23156,압구정파출소,186,1759,903,1205,1514,614,127.0365188,37.52887293
2020,09,23156,압구정파출소,302,1922,732,811,953,289,127.0365188,37.52887293
2020,09,23156,압구정파출소,135,817,717,1035,1167,409,127.0365188,37.52887293
2020,09,23156,압구정파출소,137,800,422,446,1676,591,127.0365188,37.52887293
2020,09,23156,압구정파출소,91,1389,696,806,1370,465,127.0365188,37.52887293
2020,10,23156,압구정파출소,158,2320,1297,2207,2794,1451,127.0365188,37.52887293
2020,10,23156,압구정파출소,133,864,638,1077,1376,992,127.0365188,37.52887293
2020,10,23156,압구정파출소,261,3242,1530,1909,2788,1100,127.0365188,37.52887293
2020,10,23156,압구정파출소,203,2991,1705,1917,2936,1187,127.0365188,37.52887293
2020,10,23156,압구정파출소,129,1773,821,1022,1571,798,127.0365188,37.52887293
2020,10,23156,압구정파출소,235,1817,1141,1361,1551,776,127.0365188,37.52887293
2020,10,23156,압구정파출소,293,2162,792,892,973,361,127.0365188,37.52887293
2020,10,23156,압구정파출소,224,1052,847,1170,1163,469,127.0365188,37.52887293
2020,10,23156,압구정파출소,149,855,478,503,1744,691,127.0365188,37.52887293
2020,10,23156,압구정파출소,126,1527,765,864,1572,667,127.0365188,37.52887293
2020,11,23156,압구정파출소,143,2378,1286,2172,2976,1544,127.0365188,37.52887293
2020,11,23156,압구정파출소,110,952,569,1070,1390,1014,127.0365188,37.52887293
2020,11,23156,압구정파출소,274,3322,1624,1987,2895,1215,127.0365188,37.52887293
2020,11,23156,압구정파출소,245,3252,1603,1925,2972,1149,127.0365188,37.52887293
2020,11,23156,압구정파출소,78,1858,840,990,1579,691,127.0365188,37.52887293
2020,11,23156,압구정파출소,252,1868,1043,1345,1605,743,127.0365188,37.52887293
2020,11,23156,압구정파출소,301,2153,789,841,1003,298,127.0365188,37.52887293
2020,11,23156,압구정파출소,163,1050,839,1048,1169,536,127.0365188,37.52887293
2020,11,23156,압구정파출소,155,813,503,489,1916,681,127.0365188,37.52887293
2020,11,23156,압구정파출소,138,1645,774,934,1625,539,127.0365188,37.52887293
2020,12,23156,압구정파출소,56,2005,1133,1753,2369,1037,127.0365188,37.52887293
2020,12,23156,압구정파출소,45,722,577,981,1236,760,127.0365188,37.52887293
2020,12,23156,압구정파출소,211,2446,1385,1710,2613,967,127.0365188,37.52887293
2020,12,23156,압구정파출소,205,2512,1386,1503,2302,700,127.0365188,37.52887293
2020,12,23156,압구정파출소,29,1446,761,881,1210,445,127.0365188,37.52887293
2020,12,23156,압구정파출소,163,1641,832,1028,1345,405,127.0365188,37.52887293
2020,12,23156,압구정파출소,295,1969,693,755,866,259,127.0365188,37.52887293
2020,12,23156,압구정파출소,46,863,733,1045,943,524,127.0365188,37.52887293
2020,12,23156,압구정파출소,157,762,414,431,1328,549,127.0365188,37.52887293
2020,12,23156,압구정파출소,91,1264,582,783,1259,351,127.0365188,37.52887293
2020,01,23157,압구정파출소,1344,3673,2273,2544,3326,981,127.0360981,37.52885099
2020,01,23157,압구정파출소,2399,5470,2658,2464,3230,979,127.0360981,37.52885099
2020,01,23157,압구정파출소,241,3997,2161,2249,3165,1290,127.0360981,37.52885099
2020,01,23157,압구정파출소,385,2956,1927,2127,3343,1510,127.0360981,37.52885099
2020,01,23157,압구정파출소,639,2002,1123,1237,2070,755,127.0360981,37.52885099
2020,01,23157,압구정파출소,372,1753,1202,1631,2303,809,127.0360981,37.52885099
2020,01,23157,압구정파출소,150,889,592,759,1552,520,127.0360981,37.52885099
2020,01,23157,압구정파출소,147,938,589,1159,2529,1354,127.0360981,37.52885099
2020,01,23157,압구정파출소,753,2135,836,718,2190,708,127.0360981,37.52885099
2020,01,23157,압구정파출소,93,1000,1005,1281,787,364,127.0360981,37.52885099
2020,01,23157,압구정파출소,279,1517,960,1149,1889,579,127.0360981,37.52885099
2020,02,23157,압구정파출소,1393,3490,1901,2086,3030,744,127.0360981,37.52885099
2020,02,23157,압구정파출소,2574,5242,2323,2224,2949,872,127.0360981,37.52885099
2020,02,23157,압구정파출소,227,3892,1797,1717,2849,1042,127.0360981,37.52885099
2020,02,23157,압구정파출소,376,2649,1555,1755,2998,1251,127.0360981,37.52885099
2020,02,23157,압구정파출소,668,1847,876,974,1885,649,127.0360981,37.52885099
2020,02,23157,압구정파출소,323,1596,982,1413,2123,761,127.0360981,37.52885099
2020,02,23157,압구정파출소,107,924,489,694,1411,511,127.0360981,37.52885099
2020,02,23157,압구정파출소,136,867,566,1127,2317,1160,127.0360981,37.52885099
2020,02,23157,압구정파출소,763,1986,666,566,1902,547,127.0360981,37.52885099
2020,02,23157,압구정파출소,61,1031,887,1054,718,304,127.0360981,37.52885099
2020,02,23157,압구정파출소,271,1502,779,1025,1757,441,127.0360981,37.52885099
2020,03,23157,압구정파출소,1472,2903,1562,1593,2650,611,127.0360981,37.52885099
2020,03,23157,압구정파출소,2540,5168,2007,1950,2698,859,127.0360981,37.52885099
2020,03,23157,압구정파출소,203,3763,1560,1609,2630,914,127.0360981,37.52885099
2020,03,23157,압구정파출소,367,2512,1361,1600,2809,1066,127.0360981,37.52885099
2020,03,23157,압구정파출소,646,1654,789,885,1696,484,127.0360981,37.52885099
2020,03,23157,압구정파출소,268,1413,913,1244,2030,672,127.0360981,37.52885099
2020,03,23157,압구정파출소,153,794,442,554,1398,423,127.0360981,37.52885099
2020,03,23157,압구정파출소,121,719,554,1092,2232,1092,127.0360981,37.52885099
2020,03,23157,압구정파출소,771,2018,611,479,1647,491,127.0360981,37.52885099
2020,03,23157,압구정파출소,56,958,656,966,635,263,127.0360981,37.52885099
2020,03,23157,압구정파출소,201,1254,634,803,1493,385,127.0360981,37.52885099
2020,04,23157,압구정파출소,1408,3249,1588,1929,2792,775,127.0360981,37.52885099
2020,04,23157,압구정파출소,2366,5136,2158,2205,2803,991,127.0360981,37.52885099
2020,04,23157,압구정파출소,214,3421,1762,1937,2938,1066,127.0360981,37.52885099
2020,04,23157,압구정파출소,281,2676,1571,1808,3076,1179,127.0360981,37.52885099
2020,04,23157,압구정파출소,684,1679,781,1071,1812,526,127.0360981,37.52885099
2020,04,23157,압구정파출소,292,1342,927,1351,2082,738,127.0360981,37.52885099
2020,04,23157,압구정파출소,157,800,408,667,1383,491,127.0360981,37.52885099
2020,04,23157,압구정파출소,112,746,572,930,2471,1267,127.0360981,37.52885099
2020,04,23157,압구정파출소,677,2077,691,527,1853,501,127.0360981,37.52885099
2020,04,23157,압구정파출소,74,1020,840,1065,677,282,127.0360981,37.52885099
2020,04,23157,압구정파출소,238,1279,768,936,1539,423,127.0360981,37.52885099
2020,05,23157,압구정파출소,1348,3501,1758,2111,3291,867,127.0360981,37.52885099
2020,05,23157,압구정파출소,2240,5355,2395,2262,2758,1031,127.0360981,37.52885099
2020,05,23157,압구정파출소,172,3523,1999,1989,3018,1069,127.0360981,37.52885099
2020,05,23157,압구정파출소,384,2640,1745,2100,3125,1399,127.0360981,37.52885099
2020,05,23157,압구정파출소,662,1715,1009,1117,1959,673,127.0360981,37.52885099
2020,05,23157,압구정파출소,409,1575,1166,1632,2161,795,127.0360981,37.52885099
2020,05,23157,압구정파출소,155,829,521,672,1367,552,127.0360981,37.52885099
2020,05,23157,압구정파출소,152,804,610,1046,2314,1387,127.0360981,37.52885099
2020,05,23157,압구정파출소,650,2038,754,599,2068,556,127.0360981,37.52885099
2020,05,23157,압구정파출소,128,1101,986,1223,798,385,127.0360981,37.52885099
2020,05,23157,압구정파출소,258,1345,809,1029,1653,442,127.0360981,37.52885099
2020,06,23157,압구정파출소,1526,3904,1989,2190,3279,852,127.0360981,37.52885099
2020,06,23157,압구정파출소,2414,5575,2314,2272,2875,1043,127.0360981,37.52885099
2020,06,23157,압구정파출소,175,3767,2083,1967,3242,1250,127.0360981,37.52885099
2020,06,23157,압구정파출소,474,2973,1787,2122,3290,1396,127.0360981,37.52885099
2020,06,23157,압구정파출소,800,1918,1095,1090,2038,755,127.0360981,37.52885099
2020,06,23157,압구정파출소,487,1675,1214,1706,2339,878,127.0360981,37.52885099
2020,06,23157,압구정파출소,169,898,488,746,1440,530,127.0360981,37.52885099
2020,06,23157,압구정파출소,155,820,612,1092,2489,1375,127.0360981,37.52885099
2020,06,23157,압구정파출소,751,2195,771,690,2142,615,127.0360981,37.52885099
2020,06,23157,압구정파출소,126,1359,916,1154,754,405,127.0360981,37.52885099
2020,06,23157,압구정파출소,288,1540,861,1086,1763,485,127.0360981,37.52885099
2020,07,23157,압구정파출소,1605,3801,2111,2420,3499,1000,127.0360981,37.52885099
2020,07,23157,압구정파출소,2396,5557,2407,2467,3370,1154,127.0360981,37.52885099
2020,07,23157,압구정파출소,163,3962,2073,1915,3443,1354,127.0360981,37.52885099
2020,07,23157,압구정파출소,513,3153,1981,2210,3543,1623,127.0360981,37.52885099
2020,07,23157,압구정파출소,827,2016,1182,1292,2213,808,127.0360981,37.52885099
2020,07,23157,압구정파출소,490,1836,1263,1666,2645,932,127.0360981,37.52885099
2020,07,23157,압구정파출소,181,962,630,844,1636,641,127.0360981,37.52885099
2020,07,23157,압구정파출소,165,899,660,1214,2795,1488,127.0360981,37.52885099
2020,07,23157,압구정파출소,785,2328,667,831,2263,675,127.0360981,37.52885099
2020,07,23157,압구정파출소,202,1371,1089,1262,766,424,127.0360981,37.52885099
2020,07,23157,압구정파출소,294,1632,957,1197,1953,616,127.0360981,37.52885099
2020,08,23157,압구정파출소,1297,3495,1932,1902,2808,799,127.0360981,37.52885099
2020,08,23157,압구정파출소,2037,5029,2248,2171,2888,836,127.0360981,37.52885099
2020,08,23157,압구정파출소,150,3521,1884,1676,2872,1030,127.0360981,37.52885099
2020,08,23157,압구정파출소,454,2746,1730,1782,3064,1297,127.0360981,37.52885099
2020,08,23157,압구정파출소,679,1782,1028,1080,1833,664,127.0360981,37.52885099
2020,08,23157,압구정파출소,357,1562,1039,1520,2072,821,127.0360981,37.52885099
2020,08,23157,압구정파출소,121,838,528,722,1409,506,127.0360981,37.52885099
2020,08,23157,압구정파출소,121,804,567,989,2487,1285,127.0360981,37.52885099
2020,08,23157,압구정파출소,789,1831,754,606,1783,542,127.0360981,37.52885099
2020,08,23157,압구정파출소,105,1074,892,1004,690,338,127.0360981,37.52885099
2020,08,23157,압구정파출소,230,1475,860,1182,1663,525,127.0360981,37.52885099
2020,09,23157,압구정파출소,1271,3359,1751,1911,2708,654,127.0360981,37.52885099
2020,09,23157,압구정파출소,2113,5086,2197,2104,2503,764,127.0360981,37.52885099
2020,09,23157,압구정파출소,126,3553,1717,1716,2535,942,127.0360981,37.52885099
2020,09,23157,압구정파출소,335,2720,1672,1810,2851,1111,127.0360981,37.52885099
2020,09,23157,압구정파출소,686,1681,924,927,1639,571,127.0360981,37.52885099
2020,09,23157,압구정파출소,288,1379,975,1330,1978,726,127.0360981,37.52885099
2020,09,23157,압구정파출소,113,864,502,641,1305,428,127.0360981,37.52885099
2020,09,23157,압구정파출소,117,748,654,1031,2240,1169,127.0360981,37.52885099
2020,09,23157,압구정파출소,738,1859,586,443,1624,478,127.0360981,37.52885099
2020,09,23157,압구정파출소,94,994,890,953,631,282,127.0360981,37.52885099
2020,09,23157,압구정파출소,281,1345,739,918,1492,447,127.0360981,37.52885099
2020,10,23157,압구정파출소,1206,3552,2023,2280,3095,875,127.0360981,37.52885099
2020,10,23157,압구정파출소,2074,5111,2432,2341,2842,936,127.0360981,37.52885099
2020,10,23157,압구정파출소,173,3375,1950,2012,2890,1204,127.0360981,37.52885099
2020,10,23157,압구정파출소,448,2753,1776,2091,3154,1425,127.0360981,37.52885099
2020,10,23157,압구정파출소,697,1860,938,1087,1823,678,127.0360981,37.52885099
2020,10,23157,압구정파출소,368,1437,1153,1600,2186,834,127.0360981,37.52885099
2020,10,23157,압구정파출소,175,781,530,712,1289,524,127.0360981,37.52885099
2020,10,23157,압구정파출소,132,763,616,1000,2282,1327,127.0360981,37.52885099
2020,10,23157,압구정파출소,767,1969,681,602,2001,569,127.0360981,37.52885099
2020,10,23157,압구정파출소,120,1048,964,1136,689,400,127.0360981,37.52885099
2020,10,23157,압구정파출소,288,1434,815,1021,1482,497,127.0360981,37.52885099
2020,11,23157,압구정파출소,1349,3511,2127,2340,3013,852,127.0360981,37.52885099
2020,11,23157,압구정파출소,2142,5012,2371,2440,2887,953,127.0360981,37.52885099
2020,11,23157,압구정파출소,173,3624,2016,1968,3000,1070,127.0360981,37.52885099
2020,11,23157,압구정파출소,353,2857,1812,2064,3139,1341,127.0360981,37.52885099
2020,11,23157,압구정파출소,698,1791,971,1028,1741,681,127.0360981,37.52885099
2020,11,23157,압구정파출소,321,1520,1122,1545,2036,780,127.0360981,37.52885099
2020,11,23157,압구정파출소,160,825,509,642,1479,493,127.0360981,37.52885099
2020,11,23157,압구정파출소,171,791,581,1036,2427,1291,127.0360981,37.52885099
2020,11,23157,압구정파출소,767,1913,667,560,1791,580,127.0360981,37.52885099
2020,11,23157,압구정파출소,87,1195,974,1121,595,398,127.0360981,37.52885099
2020,11,23157,압구정파출소,282,1276,806,1027,1430,486,127.0360981,37.52885099
2020,12,23157,압구정파출소,1268,3064,1596,1903,2331,541,127.0360981,37.52885099
2020,12,23157,압구정파출소,2060,4592,1950,1921,2245,624,127.0360981,37.52885099
2020,12,23157,압구정파출소,119,3361,1837,1690,2462,689,127.0360981,37.52885099
2020,12,23157,압구정파출소,236,2415,1419,1617,2344,959,127.0360981,37.52885099
2020,12,23157,압구정파출소,625,1471,826,800,1451,423,127.0360981,37.52885099
2020,12,23157,압구정파출소,87,1254,891,1164,1670,512,127.0360981,37.52885099
2020,12,23157,압구정파출소,143,713,428,609,1226,348,127.0360981,37.52885099
2020,12,23157,압구정파출소,131,665,603,889,2198,979,127.0360981,37.52885099
2020,12,23157,압구정파출소,758,1643,591,461,1364,440,127.0360981,37.52885099
2020,12,23157,압구정파출소,22,791,751,940,527,197,127.0360981,37.52885099
2020,12,23157,압구정파출소,200,1087,677,758,1160,321,127.0360981,37.52885099
2020,01,23158,한양아파트.압구정로데오역,300,3678,2793,4510,7673,2972,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,397,2333,1896,3463,6422,2722,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,346,3858,2957,3450,6668,2169,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,561,4556,3372,4064,6406,2215,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,171,1873,1314,1881,3224,1244,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,333,2244,2062,2589,4362,1529,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,510,2923,1657,1963,3426,1003,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,420,1518,1528,2329,2837,1042,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,248,1253,1020,989,4008,1326,127.0395277,37.52813746
2020,01,23158,한양아파트.압구정로데오역,306,2071,1486,2309,4425,1335,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,230,3553,2243,3763,6954,2577,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,261,2137,1599,3059,6297,2306,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,373,3513,2552,2974,5713,1995,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,584,4076,2646,3218,5638,1853,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,162,1975,1275,1599,2827,1080,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,300,2158,1669,2006,3545,1221,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,554,2651,1557,1775,2996,787,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,290,1520,1270,2003,2745,756,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,170,1148,827,772,3368,1293,127.0395277,37.52813746
2020,02,23158,한양아파트.압구정로데오역,273,2064,1245,1946,4076,1170,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,204,2862,1736,3082,6045,1914,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,272,1981,1296,2899,6189,2056,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,364,3087,1966,2541,5353,1622,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,493,3657,2187,3050,5164,1490,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,119,1634,943,1517,2655,810,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,282,1740,1325,1856,2886,1113,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,603,2498,1303,1410,2478,594,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,218,1253,941,1831,2824,658,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,179,1234,572,639,2842,1100,127.0395277,37.52813746
2020,03,23158,한양아파트.압구정로데오역,226,1900,1016,1672,3478,922,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,259,2925,1976,3258,6373,2289,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,298,1998,1462,2875,5899,2221,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,402,3138,2249,3012,5586,1874,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,449,3734,2532,3458,5583,1884,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,134,1785,1122,1424,2669,831,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,306,1834,1503,2050,3473,1116,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,568,2609,1483,1528,2813,686,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,314,1177,1065,2082,2788,691,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,196,1126,794,643,3081,1214,127.0395277,37.52813746
2020,04,23158,한양아파트.압구정로데오역,225,1739,1195,1867,3578,981,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,319,3088,2392,3925,6955,2804,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,295,1972,1566,2920,6045,2449,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,421,3389,2710,3317,5625,2157,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,486,3808,2712,3745,5891,2127,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,190,1774,1228,1653,3009,1096,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,342,1992,1822,2423,3860,1370,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,611,2714,1704,1818,2746,779,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,386,1324,1471,2187,2843,1041,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,223,1140,864,958,3587,1199,127.0395277,37.52813746
2020,05,23158,한양아파트.압구정로데오역,261,1871,1374,2142,3870,1160,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,308,3515,2339,4169,7104,2665,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,396,2056,1581,3155,6301,2544,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,406,3562,2500,3340,5944,2320,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,514,4336,2876,3760,5897,2451,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,230,1945,1168,1710,3076,1239,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,322,2147,1779,2490,4059,1355,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,581,2971,1595,1884,3143,793,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,507,1479,1449,2294,2865,1043,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,228,1122,770,947,3993,1349,127.0395277,37.52813746
2020,06,23158,한양아파트.압구정로데오역,275,2021,1518,2162,4352,1111,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,315,3527,2589,4511,7547,2954,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,393,2030,1778,3454,6738,2916,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,434,3735,2841,3573,6198,2389,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,581,4511,3030,3858,6523,2743,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,279,2279,1344,1830,3152,1343,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,396,2228,2052,2793,4178,1652,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,579,3047,1646,2094,3329,896,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,630,1599,1551,2233,3066,1172,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,207,1243,834,1106,4104,1432,127.0395277,37.52813746
2020,07,23158,한양아파트.압구정로데오역,306,2167,1536,2370,4699,1369,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,293,3023,2129,3577,6312,2413,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,350,1945,1577,2855,6016,2497,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,397,3054,2312,3032,5563,1856,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,436,3559,2583,3115,5572,2258,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,242,1791,1069,1561,2579,1088,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,338,1920,1727,2176,3457,1371,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,558,2987,1555,1767,3008,780,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,453,1367,1379,2018,2769,840,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,208,1096,759,859,3378,1082,127.0395277,37.52813746
2020,08,23158,한양아파트.압구정로데오역,244,1827,1404,2043,3881,1073,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,194,2896,2147,3526,6413,2184,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,212,1963,1524,3053,5638,2134,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,310,3018,2155,3065,5271,1709,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,376,3545,2698,3445,5256,1863,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,106,1667,1047,1429,2285,870,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,291,1936,1620,2244,3118,1121,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,542,2675,1468,1739,2689,603,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,278,1140,1227,1813,2558,718,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,190,1062,705,745,3273,943,127.0395277,37.52813746
2020,09,23158,한양아파트.압구정로데오역,217,1872,1335,1760,3458,908,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,299,3135,2517,3995,6692,2656,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,298,1859,1726,3201,5857,2525,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,408,3297,2595,3287,5680,2118,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,472,3853,3024,3889,5899,2481,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,208,1890,1175,1530,2545,1023,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,341,1953,1802,2421,3586,1437,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,612,2823,1623,1815,2807,810,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,460,1279,1407,2007,2595,910,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,195,987,775,903,3382,1293,127.0395277,37.52813746
2020,10,23158,한양아파트.압구정로데오역,256,2007,1456,1963,3994,1188,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,216,3088,2419,3972,6867,2624,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,258,2108,1753,3141,6140,2554,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,396,3443,2638,3516,5857,2164,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,528,4080,3062,3847,5858,2289,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,168,1912,1102,1428,2473,1049,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,340,1998,1807,2396,3591,1262,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,589,2750,1584,1875,2917,736,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,338,1315,1419,2049,2693,937,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,197,974,798,895,3600,1118,127.0395277,37.52813746
2020,11,23158,한양아파트.압구정로데오역,259,1960,1474,1974,3826,1035,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,107,2781,2066,3382,5663,1674,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,127,1715,1550,2897,5391,1814,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,290,2843,2071,2967,5304,1683,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,339,3429,2557,3212,4810,1429,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,54,1569,916,1328,2054,703,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,177,1648,1459,1813,3048,858,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,565,2610,1220,1514,2360,506,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,106,1037,1125,1779,2271,727,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,146,976,613,650,2698,684,127.0395277,37.52813746
2020,12,23158,한양아파트.압구정로데오역,173,1585,1164,1636,3230,583,127.0395277,37.52813746
2020,01,23159,한양아파트.압구정로데오역,515,7458,3113,3594,5129,1575,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,864,5293,2347,2884,3841,1106,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,210,4379,2452,2714,3804,1693,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,610,3244,2324,2704,3974,1772,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,393,1696,1238,1370,2407,848,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,829,3059,1556,2400,3188,1280,127.0393076,37.5280591
2020,01,23159,한양아파트.압구정로데오역,149,546,464,689,1400,576,127.0393076,37.5280591
