연도,월,버스정류장ARS번호,역명,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표
2020,03,23353,개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고개포주공5단지경기여고,499,10619,4046,4142,5031,1342,1143.6056703,337.37985747000005
2020,03,23354,개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장개포동역.개포시장,577,12532,6610,6993,10073,2957,1143.597087,337.39647363
2020,03,23355,개포시장.개포5단지상가개포시장.개포5단지상가,257,1318,1381,1805,2405,1153,254.1367794,74.97896938
2020,03,23356,개포시장.개포5단지상가개포시장.개포5단지상가,37,1056,1138,1685,2467,1069,254.1368412,74.97885122
2020,03,23357,양전초등학교양전초등학교,98,711,519,585,1121,634,254.1411222,74.98025224
2020,03,23358,개포6단지앞개포6단지앞,102,1869,840,879,1010,274,254.141066,74.98011032
2020,03,23359,공무원아파트공무원아파트공무원아파트공무원아파트,320,4589,3591,5247,8928,4087,508.3029788,149.96927184
2020,03,23360,개원중학교개원중학교개원중학교개원중학교개원중학교개원중학교개원중학교,982,2778,1942,3228,7407,3449,889.5046699000001,262.44538159
2020,03,23361,개포주공7단지앞개포주공7단지앞개포주공7단지앞개포주공7단지앞개포주공7단지앞개포주공7단지앞,324,1773,842,992,2041,833,762.442755,224.93384730000002
2020,03,23362,연금매점연금매점연금매점연금매점연금매점연금매점연금매점연금매점,418,2158,1142,1291,1488,516,1016.5951608,299.9072192
2020,03,23363,현대아파트현대아파트현대아파트,256,1300,765,844,2653,1249,381.1585842,112.44682922999999
2020,03,23364,개포시영아파트정문개포시영아파트정문개포시영아파트정문개포시영아파트정문,133,586,120,167,481,220,508.2176804,149.92079676
2020,03,23365,능인선원앞능인선원앞능인선원앞,63,1238,392,575,1060,329,381.1568619,112.41717668999999
2020,03,23366,구룡산입구구룡산입구구룡산입구,29,135,73,167,268,175,381.1872135,112.43348436
2020,03,23367,능인선원앞능인선원앞능인선원앞,68,1950,657,961,1188,328,381.1559445,112.41596112
2020,03,23368,구룡사입구구룡사입구구룡사입구구룡사입구구룡사입구구룡사입구구룡사입구구룡사입구,520,8788,2935,3303,6519,1264,1016.4050608,299.7747148
2020,03,23369,국악고교사거리국악고교사거리국악고교사거리국악고교사거리국악고교사거리국악고교사거리국악고교사거리,732,17014,6441,7745,16407,3727,889.335013,262.32082849
2020,03,23370,삼호물산삼호물산삼호물산삼호물산삼호물산삼호물산삼호물산,835,19665,9359,12664,31157,7670,889.315385,262.3398302
2020,03,23371,구룡초등학교,12,900,474,508,660,327,127.0531236,37.48069354
2020,03,23372,광수빌딩,57,2045,868,1186,2063,801,127.0493336,37.47905468
2020,03,23373,국민은행그린공원국민은행그린공원,58,5293,2350,2952,5421,1371,254.0936806,74.95743576
2020,03,23374,포이사거리삼호물산포이사거리삼호물산,17,3456,1370,2077,7879,1031,254.0903088,74.95679548
2020,03,23375,포이사거리삼호물산포이사거리삼호물산,2,11993,2705,3101,6692,2488,254.0903536,74.95667794
2020,03,23376,국민은행그린공원국민은행그린공원,1,6079,2422,2948,5677,2501,254.0943966,74.9574288
2020,03,23377,광수빌딩광수빌딩광수빌딩,28,3742,1530,1875,3295,1296,381.14838929999996,112.43701881
2020,03,23378,개포4동주민센터개포지구대개포4동주민센터개포지구대개포4동주민센터개포지구대,14,1704,748,857,1373,390,381.1534476,112.43844255
2020,03,23379,구룡초등학교구룡초등학교구룡초등학교,37,808,494,760,1038,301,381.1587921,112.44155373000001
2020,03,23380,수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞수서삼성아파트앞,524,7204,2439,2311,3470,1233,1270.9099190000002,374.8438155
2020,03,23381,일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터,1339,11347,5355,5602,8184,2837,1270.847589,374.8344961
2020,03,23382,푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞푸른마을아파트앞,724,8523,4590,5255,6420,2402,1143.718767,337.344696
2020,03,23383,상록수아파트앞상록수아파트앞상록수아파트앞상록수아파트앞상록수아파트앞상록수아파트앞상록수아파트앞상록수아파트앞,294,1507,1092,1449,2217,1230,1016.6567496,299.86341072
2020,03,23384,일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터일원본동주민센터,716,3748,2489,3344,6209,2259,1270.85952,374.83484
2020,03,23385,수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞수서119안전센터앞,500,3400,2731,3319,5373,2089,1270.9376419999999,374.84276880000004
2020,03,23386,삼성서울병원정문삼성서울병원정문,377,2849,1284,1561,1164,624,254.1658154,74.97304736
2020,03,23387,삼성서울병원정문건너편삼성서울병원정문건너편,200,2016,801,1989,2398,994,254.1650112,74.97408254
2020,03,23388,일원역일원역,55,746,534,774,845,303,254.166616,74.97024466
2020,03,23389,삼성서울병원후문,160,1948,911,1827,2339,848,127.0874404,37.4903641
2020,03,23391,일원주유소.삼성서울병원후문,369,8706,3545,4352,6439,2042,127.0876823,37.49065376
2020,03,23392,삼성서울병원사거리삼성서울병원사거리삼성서울병원사거리,166,3025,1561,2061,2893,773,381.2480046,112.46731317000001
2020,03,23393,강남한양수자인아파트강남한양수자인아파트강남한양수자인아파트,268,3965,1378,1409,2187,650,381.3414735,112.4346525
2020,03,23394,강남한양수자인아파트강남한양수자인아파트강남한양수자인아파트,256,2622,1273,1511,3012,1275,381.3406923,112.43395083000001
2020,03,23395,대치아파트대치아파트대치아파트대치아파트대치아파트대치아파트대치아파트대치아파트대치아파트,2404,15643,5450,5321,6096,1649,1143.6505812,337.43108241
2020,03,23397,대청역대청역,89,1162,820,1267,2609,1295,254.157695,74.98664382
2020,03,23398,마루공원,32,780,331,505,833,473,127.0833167,37.49478905
2020,03,23399,대청초등학교,73,1729,786,1182,2202,1056,127.0865884,37.49387569
2020,03,23400,일원1동주민센터일원1동주민센터,337,8246,3953,5927,10309,4328,254.1750668,74.9839579
2020,03,23401,수서역현대벤쳐빌,259,2213,862,830,1377,355,127.1022591,37.48754689
2020,03,23402,수서역수서역수서역수서역,467,6041,2826,3764,6535,2209,508.4021708,149.95260508
2020,03,23403,수서역KT수서지점수서역KT수서지점수서역KT수서지점,652,4525,1194,1544,2743,1128,381.3000738,112.46523762
2020,03,23404,수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점수서역KT수서지점,3955,23655,10167,10975,21593,7985,1398.1083446,412.35857949
2020,03,23405,세곡문화복지관세곡문화복지관세곡문화복지관세곡문화복지관,57,796,424,559,842,153,508.4321344,149.87650436
2020,03,23406,궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을,326,3720,1656,1767,2829,1198,1398.0694244,412.33909661999996
2020,03,23407,궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을궁마을,436,2981,2120,2528,4348,1662,1398.0734108,412.33832233
2020,03,23408,수서역수서역수서역수서역수서역수서역수서역수서역수서역수서역수서역,3104,46105,18755,27015,70139,28234,1398.1201245,412.35515749999996
2020,03,23409,수서역5번.출구수서역5번.출구수서역5번.출구,961,18435,4720,5079,9419,2861,381.3059628,112.46098692000001
2020,03,23410,수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩수서역.로즈데일빌딩,2266,11250,7531,10525,23622,9393,1016.8223032,299.90051024
2020,03,23411,세곡문화복지회관세곡문화복지회관세곡문화복지회관세곡문화복지회관,73,1243,612,829,1046,290,508.431738,149.875831
2020,03,23412,은곡마을.LH이편한세상은곡마을.LH이편한세상은곡마을.LH이편한세상은곡마을.LH이편한세상은곡마을.LH이편한세상은곡마을.LH이편한세상,1231,9290,3050,3005,4211,1783,762.6110388,224.79225953999998
2020,03,23413,세곡리엔파크1단지세곡리엔파크1단지세곡리엔파크1단지세곡리엔파크1단지,523,1759,979,1675,3729,1784,508.4013004,149.8614882
2020,03,23414,대왕초등학교대왕초등학교대왕초등학교,200,954,436,781,1109,509,381.3205347,112.3943184
2020,03,23416,세곡동,125,547,217,381,696,162,127.1099503,37.46475524
2020,03,23417,광연자동차학원앞광연자동차학원앞광연자동차학원앞,27,671,371,374,485,86,381.34892879999995,112.39743261
2020,03,23418,삼일자동차학원.강남자동차검사소삼일자동차학원.강남자동차검사소삼일자동차학원.강남자동차검사소,80,818,772,1078,1872,172,381.3634116,112.40391261
2020,03,23419,삼일자동차학원.강남자동차검사소삼일자동차학원.강남자동차검사소삼일자동차학원.강남자동차검사소,155,1909,745,816,1150,188,381.36241920000003,112.40385126000001
2020,03,23420,광연자동차학원앞광연자동차학원앞광연자동차학원앞,149,907,512,665,632,103,381.3566841,112.40088759000001
2020,03,23421,세곡동세곡동세곡동,451,3042,736,815,1556,541,381.328581,112.394616
2020,03,23422,세곡동사거리세곡동사거리세곡동사거리,72,1415,770,885,1097,272,381.32550960000003,112.39707755999999
2020,03,23423,방죽마을방죽마을방죽마을방죽마을방죽마을,464,6968,2250,2378,3028,787,635.5360115,187.3618938
2020,03,23424,래미안포레아파트래미안포레아파트래미안포레아파트래미안포레아파트래미안포레아파트,540,12457,3933,3873,4797,1705,635.5318195,187.37667255000002
2020,03,23425,쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을,589,8141,2286,2499,3589,975,1398.1545566999998,412.30187669000003
2020,03,23426,쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을쟁골마을,290,1905,892,1372,3532,1363,1271.0449389999999,374.8267121
2020,03,23427,래미안포레아파트래미안포레아파트래미안포레아파트래미안포레아파트래미안포레아파트,571,4835,2391,4505,12239,5232,635.5313550000001,187.37570375
2020,03,23428,방죽마을방죽마을,317,1083,465,728,1612,661,254.2140776,74.94449492
2020,03,23429,압구정역3번출구압구정역3번출구압구정역3번출구압구정역3번출구압구정역3번출구,1252,14805,7556,10928,25705,7794,635.142497,187.63004955
2020,03,23430,국민은행압구정지점국민은행압구정지점국민은행압구정지점국민은행압구정지점국민은행압구정지점,756,13897,7281,9402,15506,4972,635.141843,187.61754295
2020,03,23431,언주역2번출구.차병원사거리언주역2번출구.차병원사거리언주역2번출구.차병원사거리언주역2번출구.차병원사거리,1376,19112,5320,5878,13526,4638,508.133718,150.03189168
2020,03,23432,영동고교앞영동고교앞영동고교앞영동고교앞영동고교앞,816,17437,5579,5504,8995,3033,635.198859,187.60737734999998
2020,03,23433,개포우성6차아파트개포우성6차아파트,1,908,425,341,750,185,254.115596,74.95131206
2020,03,23434,은곡마을진입로은곡마을진입로은곡마을진입로은곡마을진입로은곡마을진입로은곡마을진입로,85,1427,414,458,960,366,762.5913822,224.79393204
2020,03,23435,탄천교탄천교탄천교,334,5332,2513,2540,3517,997,381.2040174,112.50381093000001
2020,03,23436,우성아파트우성아파트우성아파트,513,4434,2128,3340,8126,2987,381.2047974,112.50354579
2020,03,23437,세곡푸르지오세곡푸르지오세곡푸르지오세곡푸르지오,259,3392,600,592,658,284,508.3799792,149.8600562
2020,03,23438,삼성역삼성역삼성역삼성역삼성역,1129,18217,5514,5535,10113,3791,635.3189015,187.53643755
2020,03,23439,세곡푸르지오세곡푸르지오세곡푸르지오세곡푸르지오,350,849,413,751,1867,841,508.3825608,149.86011308
2020,03,23442,세곡2지구3.4단지세곡2지구3.4단지세곡2지구3.4단지,285,4157,1466,1558,2049,634,381.32944799999996,112.43018472
2020,03,23444,개포시영아파트후문개포시영아파트후문개포시영아파트후문개포시영아파트후문개포시영아파트후문개포시영아파트후문,208,3626,1162,1468,2391,862,762.3231942,224.8836081
2020,03,23445,개포우성아파트개포우성아파트개포우성아파트,78,340,228,323,709,374,381.1737336,112.429788
2020,03,23446,래미안강남힐즈래미안강남힐즈래미안강남힐즈래미안강남힐즈래미안강남힐즈,385,5589,2953,3901,5105,1719,635.4860209999999,187.36545605
2020,03,23447,세곡중학교.세명초등학교세곡중학교.세명초등학교세곡중학교.세명초등학교세곡중학교.세명초등학교,1039,7556,3849,5428,12753,5179,508.3667284,149.88135348
2020,03,23448,세곡중학교.세명초등학교세곡중학교.세명초등학교세곡중학교.세명초등학교세곡중학교.세명초등학교세곡중학교.세명초등학교,1601,16690,5845,5587,6125,2093,635.4617549999999,187.35166045
2020,03,23449,일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트일원동한솔아파트,1054,5854,4226,5175,8777,4956,1143.7160202,337.34310651
2020,03,23450,시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관시립수서청소년수련관,256,2546,1370,1463,2451,1098,1270.890799,374.8396273
2020,03,23453,포스코사거리포스코사거리,141,14838,2090,1904,3289,1030,254.1118956,75.01577048
2020,03,23454,대왕초등학교대왕초등학교대왕초등학교,175,2045,493,674,779,277,381.319965,112.39477524
2020,03,23456,그랑프리백화점그랑프리백화점그랑프리백화점그랑프리백화점그랑프리백화점그랑프리백화점,831,9147,3911,5193,14733,5811,762.3335934,224.94014141999997
2020,03,23457,개포중학교개포중학교개포중학교개포중학교개포중학교개포중학교개포중학교개포중학교,404,3709,2331,3142,7699,3531,1016.5082464,299.8408832
2020,03,23458,구룡마을구룡마을구룡마을구룡마을,42,524,262,230,290,49,508.2544848,149.91467
2020,03,23459,개포주공1단지아파트개포주공1단지아파트개포주공1단지아파트개포주공1단지아파트개포주공1단지아파트,52,320,135,292,569,108,635.2805015,187.3930949
2020,03,23462,영희초등학교영희초등학교,34,1109,1118,1849,3306,1470,254.1611326,74.98242836
2020,03,23463,못골마을.LH강남아이파크못골마을.LH강남아이파크못골마을.LH강남아이파크못골마을.LH강남아이파크,280,9699,2342,2944,6479,2518,508.4043256,149.89551252
2020,03,23464,못골마을못골마을못골마을못골마을못골마을,610,9701,3189,3827,9023,1675,635.509038,187.36982525
2020,03,23465,태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관태화기독교사회복지관,475,3991,2301,2746,4539,1744,1270.933524,374.84520510000004
2020,03,23466,시립개포도서관시립개포도서관시립개포도서관시립개포도서관,182,1532,947,1419,2493,1484,508.2543268,149.93399508
2020,03,23468,도곡교회.인바디빌딩도곡교회.인바디빌딩도곡교회.인바디빌딩,77,2195,745,743,1532,493,381.16648080000004,112.42317951
2020,03,23469,강남세브란스병원,77,1413,1022,1523,1991,712,127.0471955,37.49335993
2020,03,23470,도곡교회.인바디빌딩.건너도곡교회.인바디빌딩.건너도곡교회.인바디빌딩건너,51,1060,376,450,880,353,381.166578,112.42264494
2020,03,23471,래미안강남힐즈래미안강남힐즈래미안강남힐즈래미안강남힐즈,249,4236,2824,4014,8149,3437,508.3815928,149.88954452
2020,03,23472,도곡중학교.강남세브란스병원,491,2144,1104,913,1094,462,127.046842,37.49363877
2020,03,23473,강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장강남경찰서.강남운전면허시험장,1231,10087,4616,6332,13677,4165,1270.6598510000001,375.0955991
2020,03,23474,수도공고앞,21,318,226,217,224,75,127.0619213,37.4872485
2020,03,23475,개포4단지5단지,0,56,86,98,264,127,127.0689231,37.48654517
2020,03,23476,개포4단지6단지,0,81,67,56,119,82,127.0722395,37.48691074
2020,03,23477,개포4단지7단지,0,33,68,111,142,100,127.0733931,37.48790816
2020,03,23479,개포동역,28,131,144,196,437,211,127.0654251,37.48894592
2020,03,23480,세곡푸르지오세곡푸르지오세곡푸르지오세곡푸르지오,405,3150,1241,1837,4001,1629,508.3746196,149.8698536
2020,03,23481,경남아파트경남아파트경남아파트,141,1963,892,981,1984,980,381.1239516,112.46692841999999
2020,03,23482,세곡푸르지오세곡푸르지오세곡푸르지오세곡푸르지오세곡푸르지오,716,6633,2625,3122,5270,1682,635.468831,187.33925119999998
2020,03,23483,구룡역,2,188,65,103,108,37,127.0592567,37.48616204
2020,03,23484,구룡역,5,132,36,47,41,13,127.0590419,37.48610517
2020,03,23488,럭키아파트럭키아파트럭키아파트,208,4880,1920,2536,4632,2173,381.1233102,112.47467658
2020,03,23489,래미안개포루체하임아파트,143,350,250,331,585,373,127.081416,37.48937118
2020,03,23491,수도공고,10,111,116,165,262,131,127.0623828,37.48748845
2020,03,23492,개포4단지6단지,0,215,56,75,104,5,127.0722214,37.48696575
2020,03,23493,개포4단지5단지,0,62,25,39,27,5,127.0683599,37.48642823
2020,03,23500,학여울역,205,1190,414,458,699,193,127.0719832,37.49720432
2020,03,23501,학여울역,44,739,321,406,896,343,127.0713341,37.49680846
2020,03,23504,도곡한신아파트도곡한신아파트도곡한신아파트,144,2386,891,985,1954,669,381.12345120000003,112.46071095
2020,03,23505,현대1차우성아파트현대1차우성아파트현대1차우성아파트,46,1112,510,702,1045,537,381.1653348,112.44626946
2020,03,23507,영동고등학교현대아파트영동고등학교현대아파트영동고등학교현대아파트영동고등학교현대아파트영동고등학교현대아파트,1222,10133,5833,9252,30583,11150,635.1982365,187.60691185
2020,03,23508,개포4단지7단지,21,345,105,144,101,14,127.0729295,37.48756879
2020,03,23509,총회회관.휘문고입구총회회관.휘문고입구총회회관.휘문고입구총회회관.휘문고입구총회회관.휘문고입구총회회관.휘문고입구총회회관.휘문고입구,701,8394,2816,3527,9107,1825,889.4602374,262.530562
2020,03,23510,예림당아트홀.신한은행전산센터예림당아트홀.신한은행전산센터예림당아트홀.신한은행전산센터,254,8932,2164,2685,6250,1389,381.1322103,112.49447513999999
2020,03,23511,새마을운동중앙회새마을운동중앙회새마을운동중앙회새마을운동중앙회새마을운동중앙회새마을운동중앙회새마을운동중앙회,572,10310,3464,4650,13247,2600,889.4697937999999,262.51277192000003
2020,03,23512,총지사총지사,373,7259,1955,1995,3963,2013,254.0792644,74.9897738
2020,03,23513,신한은행데이터센터신한은행데이터센터,355,4142,1149,1607,3936,808,254.0872562,74.9961228
2020,03,23514,포스코사거리포스코사거리,124,6139,1149,1391,2527,413,254.115119,75.0145098
2020,03,23515,우성3차아파트개포주공1단지정문우성3차아파트,95,1269,706,766,1427,822,381.1713069,112.4511081
2020,03,23516,우성6차아파트우성6차아파트,49,1150,352,811,1425,488,254.1100866,74.95392768
2020,03,23517,포이초교포이초교,133,3612,1552,2022,2806,1046,254.1051552,74.950506
2020,03,23518,국악중고교,40,1171,531,767,1408,530,127.0506155,37.47544384
2020,03,23519,풍양빌딩풍양빌딩,74,1950,686,949,1785,681,254.097647,74.95431114
2020,03,23520,코원에너지서비스,28,369,145,367,673,233,127.0760078,37.498252
2020,03,23521,코원에너지서비스,236,626,124,264,378,101,127.0761601,37.49849368
2020,03,23522,현대1차우성아파트현대1차우성아파트현대1차우성아파트,53,661,448,495,842,326,381.1651266,112.44581298
2020,03,23523,포스코사거리포스코사거리,182,5846,1354,1462,2267,830,254.1165388,75.01447564
2020,03,23524,국민은행그린공원,94,747,435,578,1033,316,127.0477947,37.47879885
2020,03,23525,삼익아파트앞삼익아파트앞,158,3126,876,795,1310,234,254.0830786,74.9801249
2020,03,23526,래미안포레아파트래미안포레아파트래미안포레아파트,1151,3418,1896,2603,6045,2986,381.3216087,112.42781421
2020,03,23527,래미안포레아파트래미안포레아파트래미안포레아파트,274,1811,763,998,1869,602,381.32299620000003,112.42846886999999
2020,03,23528,세곡2지구3.4단지세곡2지구3.4단지세곡2지구3.4단지,469,2406,1385,2022,4610,2386,381.3314016,112.43047340999999
2020,03,23529,도곡한신아파트도곡한신아파트,44,1224,552,529,945,229,254.082644,74.97390312
2020,03,23530,강남더샵라르고오피스텔강남더샵라르고오피스텔강남더샵라르고오피스텔강남더샵라르고오피스텔,541,6797,2809,4017,11302,4861,508.4192432,149.90094976
2020,03,23531,한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페한남대교전망카페,1072,4945,3617,5561,8772,3110,1524.1898363999999,450.29147772
2020,03,23532,서울의료원후문서울의료원후문,4,175,110,126,204,21,254.1338902,75.02569096
2020,03,23533,구룡마을구룡마을구룡마을,22,926,618,732,794,220,381.1869345,112.43333849999999
2020,03,23536,학동역,0,535,358,490,1379,151,127.0299808,37.51537386
2020,03,23537,은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지은곡마을입구.리엔파크2단지,1678,12961,5238,6834,12169,4256,1016.8198312,299.72136792
2020,03,23538,강남현대힐스테이트에코강남현대힐스테이트에코강남현대힐스테이트에코강남현대힐스테이트에코강남현대힐스테이트에코,547,11877,3877,4047,6227,2313,635.524461,187.37596585
2020,03,23540,국악중고교,2,1091,661,1066,1706,340,127.0505042,37.47545062
2020,03,23541,상록수아파트후문,0,194,110,96,95,24,127.0820463,37.48291996
2020,03,23543,대왕초등학교대왕초등학교대왕초등학교,106,1737,759,947,1239,264,381.3183024,112.39447913999999
2020,03,23544,수서역5번출구.이마트앞수서역5번출구.이마트앞수서역5번출구.이마트앞수서역5번출구.이마트앞,335,34706,12374,13728,20413,3825,508.4097004,149.9465654
2020,03,23545,달터공원,11,2073,844,882,1538,324,127.0495377,37.47647183
2020,03,23546,일원역,0,11637,2524,1742,2114,1262,127.0836701,37.48426267
2020,03,23552,삼성서울병원정문,0,972,336,321,297,213,127.0830368,37.48619798
2020,03,23557,국민은행,6,1404,579,770,1607,393,127.0476689,37.47825735
2020,03,23558,삼성병원,0,6567,1921,3235,3847,1612,127.0841985,37.48803191
2020,03,23562,한아름아파트.사이룩스오피스텔한아름아파트.사이룩스오피스텔,0,633,445,535,606,129,254.2088066,74.97644836
2020,03,23564,암센터후문.장례식장,0,4304,780,1415,2747,382,127.0868465,37.48947595
2020,03,23569,암센터정문,0,1877,943,1776,2970,1002,127.0878474,37.48845557
2020,03,23572,신분당선강남역4번출구,0,2935,1544,1901,5466,1424,127.0294161,37.49442502
2020,03,23573,영동2교영동2교,1,888,620,890,3067,450,254.0870124,74.96496278
2020,03,23574,2호선강남역,0,4873,1990,2455,4502,1232,127.0271384,37.49922556
2020,03,23575,강남교육청,19,1370,680,931,1662,392,127.0474594,37.51141817
2020,03,23578,도곡2동주민센터대치중학교,0,1172,457,608,1455,318,127.0453248,37.48427046
2020,03,23579,래미안루체하임.일원동맛의거리,0,2216,1147,1461,2203,1022,127.0815178,37.4894788
2020,03,23584,방죽마을방죽마을방죽마을,7,1714,853,1205,2306,962,381.321174,112.41655317000001
2020,03,23586,영희초등학교영희초등학교,24,5267,2282,2889,3288,1335,254.1613132,74.98265146
2020,03,23595,개포동역,2,192,110,131,152,44,127.0652745,37.48880901
2020,03,23597,강남우체국강남우체국,10,2995,1469,1817,2575,629,254.156555,74.9865746
2020,03,23598,도성초등학교앞,32,2532,1161,1312,1831,928,127.0503343,37.50043777
2020,03,23600,공무원아파트공무원아파트,10,3216,1975,2376,2703,893,254.1508096,74.98468538
2020,03,23629,LH이편한세상,0,1805,350,350,350,56,127.1018383,37.46772583
2020,03,23641,신논현역,418,900,624,914,1901,1694,127.0263139,37.50097898
2020,03,23695,매봉역,0,16154,2925,3269,7070,3007,127.0449721,37.48605642
2020,03,23697,동영문화센터,18,6225,1367,1660,2793,732,127.0448402,37.49796953
2020,03,23698,도곡2동주민센터대치중학교,20,500,237,279,579,152,127.0454206,37.48433621
2020,03,23720,도곡2동주민센터대치중학교도곡2동주민센터대치중학교,0,2058,617,787,1069,537,254.0905576,74.96876254
2020,03,23728,대청역대청역,6,3879,2673,3796,9011,4141,254.1592812,74.98648312
2020,03,23731,영동2교영동2교,0,3603,487,490,838,301,254.0871912,74.96549154
2020,03,23738,강남세브란스병원,46,2577,1362,1325,1718,592,127.0460595,37.49405311
2020,03,23741,삼성역삼성역,146,11578,5086,6567,11680,2725,254.1277336,75.01576222
2020,03,23749,매봉역입구매봉역입구,57,10627,3457,5433,17140,2403,254.092175,74.97035372
2020,03,23756,역삼청소년수련관.도곡1차아이파크,33,1646,861,952,1645,480,127.0427474,37.49303916
2020,03,23815,영희초등학교정문,0,776,637,1019,1703,680,127.0826018,37.49185674
2020,03,23818,코엑스동문코엑스동문,153,7022,3566,5104,10055,3266,254.121456,75.025904
2020,03,23819,일원농협앞,0,1580,729,1076,2133,1017,127.0844004,37.49259231
2020,03,23823,개증한의원,0,1433,715,858,1781,674,127.0863494,37.49324399
2020,03,23849,강남대로(가상),2,21,7,33,22,12,0.0,0.0
2020,03,23855,노블발렌티웨딩홀,0,3304,930,1213,2209,740,127.0648195,37.51508105
2020,03,23856,양재전화국,25,1880,940,1105,1719,575,127.0409157,37.48556136
2020,03,23857,대치2동주민센터.우래옥앞대치2동주민센터.우래옥앞,2,6953,1819,2099,4950,1945,254.1332768,75.00381892
2020,03,23858,봉은사역.삼성래미안아파트,0,691,327,457,947,219,127.0621324,37.5146268
2020,03,23860,개포시영아파트개포시영아파트,16,556,292,381,674,292,254.1112818,74.95787524
2020,03,23863,강남구민체육관강남구민체육관,37,3433,1395,1707,2579,1363,254.1076882,74.95206626
2020,03,23866,LPG가스충전소,34,1886,509,527,827,290,127.0357603,37.49073866
2020,03,23867,삼성서울병원사거리,0,2841,1086,1773,3205,1238,127.0826368,37.48889957
2020,03,23869,삼성서울병원후문,0,5336,2282,3819,7191,2572,127.0873417,37.49033407
2020,03,23871,수서역,1,1527,776,1382,3109,783,127.0997662,37.48862823
2020,03,23872,일원1동주민센터,66,9983,3725,4044,5616,2643,127.0877735,37.49170703
2020,03,23874,농협,21,4207,1526,1732,2698,1192,127.084149,37.49257161
2020,03,23875,래미안개포루체하임아파트,0,1279,766,970,1966,1073,127.0813369,37.4893482
2020,03,23876,동영문화센터,60,2816,979,1269,3033,639,127.0449831,37.49819072
2020,03,23877,영희초등학교,5,752,399,620,774,297,127.0823946,37.49183549
2020,03,23878,삼성서울병원정문건너편,0,971,611,594,643,203,127.082768,37.48646188
2020,03,23880,일원역,0,545,510,795,1616,825,127.0835891,37.48398015
2020,03,23883,노블치과.누네안과병원,9,2210,1260,1490,2327,873,127.0506805,37.50097852
2020,03,23884,대왕파출소대왕파출소대왕파출소,125,2937,1293,1638,3425,1224,381.32342459999995,112.39537914
2020,03,23893,강남신동아파밀리에,0,391,114,126,114,37,127.1015957,37.46484497
